Institution Name,Grand total men (S2019_IS_RV  Full-time instructional tenured  professors),Grand total women (S2019_IS_RV  Full-time instructional tenured  professors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  professors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  professors),Asian men (S2019_IS_RV  Full-time instructional tenured  professors),Asian women (S2019_IS_RV  Full-time instructional tenured  professors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  professors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  professors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  professors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  professors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  professors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  professors),White women (S2019_IS_RV  Full-time instructional tenured  professors),White men (S2019_IS_RV  Full-time instructional tenured  professors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  professors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  professors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  professors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  professors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  professors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  professors),Grand total men (S2019_IS_RV  Full-time instructional tenured  associate professors),Grand total women (S2019_IS_RV  Full-time instructional tenured  associate professors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  associate professors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  associate professors),Asian men (S2019_IS_RV  Full-time instructional tenured  associate professors),Asian women (S2019_IS_RV  Full-time instructional tenured  associate professors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  associate professors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  associate professors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  associate professors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  associate professors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  associate professors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  associate professors),White women (S2019_IS_RV  Full-time instructional tenured  associate professors),White men (S2019_IS_RV  Full-time instructional tenured  associate professors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  associate professors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  associate professors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  associate professors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  associate professors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  associate professors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  associate professors),Grand total men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Grand total women (S2019_IS_RV  Full-time instructional tenured  assistant professors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  assistant professors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Asian men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Asian women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  assistant professors),White women (S2019_IS_RV  Full-time instructional tenured  assistant professors),White men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Grand total men (S2019_IS_RV  Full-time instructional tenured  instructors),Grand total women (S2019_IS_RV  Full-time instructional tenured  instructors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  instructors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  instructors),Asian men (S2019_IS_RV  Full-time instructional tenured  instructors),Asian women (S2019_IS_RV  Full-time instructional tenured  instructors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  instructors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  instructors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  instructors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  instructors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  instructors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  instructors),White women (S2019_IS_RV  Full-time instructional tenured  instructors),White men (S2019_IS_RV  Full-time instructional tenured  instructors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  instructors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  instructors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  instructors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  instructors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  instructors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  instructors),Grand total men (S2019_IS_RV  Full-time instructional tenured  lecturers),Grand total women (S2019_IS_RV  Full-time instructional tenured  lecturers),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  lecturers),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  lecturers),Asian men (S2019_IS_RV  Full-time instructional tenured  lecturers),Asian women (S2019_IS_RV  Full-time instructional tenured  lecturers),Black or African American men (S2019_IS_RV  Full-time instructional tenured  lecturers),Black or African American women (S2019_IS_RV  Full-time instructional tenured  lecturers),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  lecturers),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  lecturers),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  lecturers),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  lecturers),White women (S2019_IS_RV  Full-time instructional tenured  lecturers),White men (S2019_IS_RV  Full-time instructional tenured  lecturers),Two or more races men (S2019_IS_RV  Full-time instructional tenured  lecturers),Two or more races women (S2019_IS_RV  Full-time instructional tenured  lecturers),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  lecturers),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  lecturers),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  lecturers),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  lecturers),Grand total men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Grand total women (S2019_IS_RV  Full-time instructional tenured  no academic rank),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  no academic rank),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Asian men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Asian women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Black or African American men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Black or African American women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  no academic rank),White women (S2019_IS_RV  Full-time instructional tenured  no academic rank),White men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Two or more races men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Two or more races women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  no academic rank)
Visible Music College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vista Adult School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vista College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vista College-Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viterbo University,10,13,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,14,17,0,0,1,0,0,0,1,0,0,0,17,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogue College of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogue College of Cosmetology-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogue College of Cosmetology-San Antonio Fredericksburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogue College of Cosmetology-Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogue International Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volunteer State Community College,14,7,0,1,0,0,1,0,1,0,0,0,5,12,0,0,0,1,0,0,29,35,0,0,0,0,2,2,4,1,0,0,30,21,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voorhees College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vski Cosmetology School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W L Bonner College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wabash College,18,6,0,0,0,0,0,0,1,0,0,0,6,17,0,0,0,0,0,0,19,14,0,0,0,1,2,0,1,0,0,0,13,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wabash Valley College,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Gordon Hairdressing Academy-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wagner College,18,15,0,0,2,0,0,1,0,2,0,0,12,16,0,0,0,0,0,0,13,12,0,0,3,0,0,1,0,0,0,0,11,10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wake Forest University,208,98,0,0,18,6,7,4,9,4,0,0,84,171,0,0,2,0,1,0,110,79,2,0,15,5,4,1,5,8,2,0,64,80,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,23,3,0,0,1,0,1,0,0,0,0,0,3,21,0,0,0,0,0,0
Wake Technical Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walden University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldorf University,5,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walla Walla Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,33,3,1,0,1,0,0,0,0,0,0,30,28,0,1,0,0,0,0
Walla Walla University,22,13,0,0,1,0,0,0,0,1,0,0,12,19,1,0,1,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walnut Hill College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walsh College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walsh University,14,21,0,0,1,0,0,0,0,0,0,0,21,12,0,0,1,0,0,0,17,10,0,0,2,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walters State Community College,8,12,0,0,0,0,2,0,0,0,0,0,12,6,0,0,0,0,0,0,9,19,0,0,0,0,0,0,1,0,0,0,19,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warner Pacific University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warner Pacific University Professional and Graduate Studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warner University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Career Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Community College,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren Wilson College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warrensburg Area Career Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wartburg College,17,12,0,0,0,2,0,0,0,0,0,0,10,16,0,0,1,0,0,0,13,13,0,0,1,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wartburg Theological Seminary,5,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washburn Institute of Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washburn University,37,37,0,0,3,2,1,2,1,3,0,0,30,31,1,0,0,0,0,0,22,21,1,0,2,1,1,0,2,0,0,0,20,16,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,10,6,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington & Jefferson College,24,20,0,0,1,1,1,0,0,0,0,0,19,22,0,0,0,0,0,0,18,17,0,1,1,3,0,0,1,0,0,0,13,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Adventist University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington and Lee University,74,35,0,1,2,0,1,1,2,0,0,0,31,69,0,1,0,0,0,1,26,24,0,0,2,2,0,2,1,1,0,0,19,22,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Barber College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington College,6,8,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,23,23,0,0,2,2,0,2,0,2,0,0,17,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington County Career Center-Adult Technical Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington County Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Hospital School of Nursing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington State Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington State University,246,90,2,0,41,5,3,0,8,3,2,1,64,145,3,4,42,13,0,0,176,107,1,1,26,10,2,2,5,4,0,0,68,85,1,1,55,20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington University in St Louis,527,139,0,0,63,16,8,10,11,3,0,0,110,442,3,0,0,0,0,0,195,99,1,0,39,14,12,11,8,5,0,0,69,134,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washtenaw Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watkins College of Art Design & Film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watts School of Nursing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waubonsee Community College,14,13,0,0,0,1,0,1,0,0,0,0,11,13,0,0,1,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,11,7,0,0,1,1,0,1,15,23,0,0,0,4,0,0,0,2,0,0,15,14,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waukesha County Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wave Leadership College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayland Baptist University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne County Community College District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne County Schools Career Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne Finger Lakes BOCES-Practical Nursing Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
